x,y,label,label_str
23.695192,-15.983317,0,正常 (Normal)
23.690536,-16.00069,0,正常 (Normal)
23.671957,-17.611012,0,正常 (Normal)
23.706388,-17.635603,0,正常 (Normal)
23.684721,-17.63763,0,正常 (Normal)
23.887007,-19.713873,0,正常 (Normal)
23.666603,-17.630043,0,正常 (Normal)
24.040207,-19.848463,0,正常 (Normal)
24.040108,-19.789057,0,正常 (Normal)
24.297382,-20.07648,0,正常 (Normal)
24.148544,-16.088278,0,正常 (Normal)
24.125832,-16.05032,0,正常 (Normal)
18.914707,-23.857655,0,正常 (Normal)
17.400692,-25.108324,0,正常 (Normal)
19.21107,-23.773626,0,正常 (Normal)
17.442884,-25.085302,0,正常 (Normal)
24.304134,-18.46322,0,正常 (Normal)
24.063288,-15.956409,0,正常 (Normal)
27.209131,-8.350665,0,正常 (Normal)
24.014938,-15.999761,0,正常 (Normal)
24.008007,-16.104013,0,正常 (Normal)
23.888765,-15.679661,0,正常 (Normal)
23.441786,-16.176298,0,正常 (Normal)
23.437952,-16.842428,0,正常 (Normal)
23.775743,-17.349192,0,正常 (Normal)
23.761759,-17.404276,0,正常 (Normal)
23.748344,-17.475058,0,正常 (Normal)
23.738226,-17.600515,0,正常 (Normal)
23.796627,-17.606264,0,正常 (Normal)
23.823193,-17.463947,0,正常 (Normal)
16.746243,-25.21261,0,正常 (Normal)
16.768509,-25.215103,0,正常 (Normal)
19.126287,-23.779007,0,正常 (Normal)
16.913105,-25.216284,0,正常 (Normal)
24.231953,-16.741913,0,正常 (Normal)
24.087515,-15.447555,0,正常 (Normal)
27.302364,-8.265194,0,正常 (Normal)
27.23923,-8.27769,0,正常 (Normal)
27.201197,-8.258211,0,正常 (Normal)
27.144203,-8.249555,0,正常 (Normal)
27.076735,-8.232852,0,正常 (Normal)
23.473581,-16.624846,0,正常 (Normal)
23.448687,-17.672987,0,正常 (Normal)
23.57512,-19.66952,0,正常 (Normal)
23.676678,-17.741629,0,正常 (Normal)
23.657204,-17.728252,0,正常 (Normal)
23.666004,-17.692863,0,正常 (Normal)
23.725107,-16.964312,0,正常 (Normal)
23.82528,-16.754202,0,正常 (Normal)
23.988642,-17.236515,0,正常 (Normal)
23.970663,-16.985434,0,正常 (Normal)
23.974209,-16.899755,0,正常 (Normal)
23.994726,-19.731035,0,正常 (Normal)
24.065586,-19.829893,0,正常 (Normal)
24.7804,-20.835882,0,正常 (Normal)
24.88592,-20.959827,0,正常 (Normal)
25.052574,-21.115818,0,正常 (Normal)
18.434216,-24.476866,0,正常 (Normal)
18.526585,-24.416826,0,正常 (Normal)
18.342777,-24.39558,0,正常 (Normal)
24.4851,-16.16458,0,正常 (Normal)
24.239847,-15.582558,0,正常 (Normal)
25.654423,-21.638596,0,正常 (Normal)
24.053947,-15.812725,0,正常 (Normal)
25.498014,-21.499998,0,正常 (Normal)
24.123152,-20.051462,0,正常 (Normal)
24.167393,-20.109152,0,正常 (Normal)
24.174242,-16.68141,0,正常 (Normal)
24.200369,-20.151802,0,正常 (Normal)
24.075052,-16.784683,0,正常 (Normal)
24.18294,-16.732306,0,正常 (Normal)
24.395617,-16.204802,0,正常 (Normal)
24.167376,-15.658347,0,正常 (Normal)
19.062819,-23.83512,0,正常 (Normal)
19.114723,-23.886513,0,正常 (Normal)
19.04288,-23.811972,0,正常 (Normal)
24.136189,-16.664722,0,正常 (Normal)
24.028236,-16.862707,0,正常 (Normal)
24.044716,-16.848223,0,正常 (Normal)
24.003176,-16.941956,0,正常 (Normal)
24.017918,-16.920925,0,正常 (Normal)
23.968359,-17.003416,0,正常 (Normal)
24.032541,-18.207523,0,正常 (Normal)
24.276155,-18.614704,0,正常 (Normal)
24.272955,-18.61122,0,正常 (Normal)
24.231344,-18.562342,0,正常 (Normal)
24.333126,-18.699156,0,正常 (Normal)
24.27121,-16.456587,0,正常 (Normal)
25.472145,-21.42929,0,正常 (Normal)
24.363255,-16.350756,0,正常 (Normal)
24.6828,-15.908713,0,正常 (Normal)
24.639452,-15.946316,0,正常 (Normal)
26.38353,-22.291574,0,正常 (Normal)
24.463144,-15.384018,0,正常 (Normal)
17.322798,-25.431929,0,正常 (Normal)
17.547417,-25.466825,0,正常 (Normal)
18.127224,-25.893944,0,正常 (Normal)
19.059738,-26.058266,0,正常 (Normal)
19.002296,-26.035025,0,正常 (Normal)
19.77871,-26.001163,0,正常 (Normal)
33.6996,-18.909418,0,正常 (Normal)
33.74215,-18.927755,0,正常 (Normal)
33.784473,-19.201574,0,正常 (Normal)
33.798748,-19.230522,0,正常 (Normal)
33.793835,-19.205536,0,正常 (Normal)
32.469357,-12.140588,0,正常 (Normal)
20.706507,-24.586504,0,正常 (Normal)
20.701427,-24.607552,0,正常 (Normal)
20.70443,-24.651493,0,正常 (Normal)
20.709173,-24.64527,0,正常 (Normal)
20.67971,-24.581007,0,正常 (Normal)
20.52104,-25.108015,0,正常 (Normal)
20.341904,-25.59084,0,正常 (Normal)
32.852776,-16.606722,0,正常 (Normal)
33.65223,-13.165338,0,正常 (Normal)
33.636627,-13.149328,0,正常 (Normal)
33.623405,-13.126136,0,正常 (Normal)
32.428303,-8.180599,0,正常 (Normal)
34.072006,-18.218073,0,正常 (Normal)
32.182983,-7.707878,0,正常 (Normal)
33.949074,-18.062305,0,正常 (Normal)
33.916256,-17.900978,0,正常 (Normal)
33.7342,-17.968689,0,正常 (Normal)
33.75194,-17.97215,0,正常 (Normal)
20.057684,-25.861195,0,正常 (Normal)
21.024565,-24.252815,0,正常 (Normal)
21.049427,-24.24267,0,正常 (Normal)
31.555584,-7.877736,0,正常 (Normal)
31.570803,-7.8476224,0,正常 (Normal)
32.44142,-12.478374,0,正常 (Normal)
32.258476,-17.924482,0,正常 (Normal)
32.364685,-12.514289,0,正常 (Normal)
32.326218,-17.877672,0,正常 (Normal)
32.3586,-12.671337,0,正常 (Normal)
32.262085,-17.850231,0,正常 (Normal)
31.495468,-8.276133,0,正常 (Normal)
32.484264,-17.988646,0,正常 (Normal)
32.400425,-12.851247,0,正常 (Normal)
32.3767,-17.966562,0,正常 (Normal)
32.339634,-17.864193,0,正常 (Normal)
32.730244,-18.137075,0,正常 (Normal)
32.671227,-18.087807,0,正常 (Normal)
32.969925,-18.23991,0,正常 (Normal)
32.76814,-18.155909,0,正常 (Normal)
32.28646,-18.449183,0,正常 (Normal)
32.359432,-18.47027,0,正常 (Normal)
31.424612,-15.16357,0,正常 (Normal)
32.95226,-14.348465,0,正常 (Normal)
31.726349,-11.904024,0,正常 (Normal)
31.853258,-11.866804,0,正常 (Normal)
30.249372,-10.709386,0,正常 (Normal)
30.818182,-7.9903946,0,正常 (Normal)
30.833712,-8.009713,0,正常 (Normal)
20.481031,-24.263115,0,正常 (Normal)
19.563345,-25.840136,0,正常 (Normal)
32.651993,-18.108414,0,正常 (Normal)
30.975483,-18.610188,0,正常 (Normal)
32.689877,-18.118166,0,正常 (Normal)
30.877584,-18.661451,0,正常 (Normal)
28.827326,-21.750595,0,正常 (Normal)
30.925787,-8.892146,0,正常 (Normal)
31.066069,-8.448551,0,正常 (Normal)
30.897425,-8.1998415,0,正常 (Normal)
30.853252,-8.136008,0,正常 (Normal)
30.91994,-8.020867,0,正常 (Normal)
30.827478,-7.9094124,0,正常 (Normal)
30.65556,-8.193235,0,正常 (Normal)
31.38311,-8.12252,0,正常 (Normal)
27.52835,-18.232399,0,正常 (Normal)
29.715302,-18.836046,0,正常 (Normal)
26.375153,-16.31623,0,正常 (Normal)
25.82867,-19.266695,0,正常 (Normal)
26.340963,-16.324165,0,正常 (Normal)
18.272667,-24.798267,0,正常 (Normal)
19.730356,-25.535467,0,正常 (Normal)
19.844574,-25.545292,0,正常 (Normal)
19.952917,-25.51447,0,正常 (Normal)
19.629889,-25.855991,0,正常 (Normal)
32.184563,-19.039106,0,正常 (Normal)
32.48251,-18.855682,0,正常 (Normal)
33.158615,-18.739714,0,正常 (Normal)
33.073174,-18.764282,0,正常 (Normal)
33.04031,-14.294976,0,正常 (Normal)
31.85342,-7.511035,0,正常 (Normal)
32.876743,-14.301672,0,正常 (Normal)
31.604618,-7.7859373,0,正常 (Normal)
31.458212,-14.673883,0,正常 (Normal)
31.759706,-17.876812,0,正常 (Normal)
32.04103,-18.138025,0,正常 (Normal)
30.686703,-21.924625,0,正常 (Normal)
30.43753,-21.966425,0,正常 (Normal)
27.761127,-22.729801,0,正常 (Normal)
27.41779,-22.592833,0,正常 (Normal)
30.992785,-22.220078,0,正常 (Normal)
30.686028,-8.9192505,0,正常 (Normal)
31.036034,-22.095577,0,正常 (Normal)
30.753332,-8.458736,0,正常 (Normal)
31.969627,-21.48931,0,正常 (Normal)
31.372433,-14.47692,0,正常 (Normal)
31.89367,-21.456429,0,正常 (Normal)
31.021591,-14.566345,0,正常 (Normal)
30.369509,-21.767416,0,正常 (Normal)
31.912457,-19.195307,0,正常 (Normal)
31.814152,-19.176134,0,正常 (Normal)
31.700317,-19.125584,0,正常 (Normal)
31.844496,-19.219595,0,正常 (Normal)
31.692698,-19.058577,0,正常 (Normal)
32.176563,-19.499954,0,正常 (Normal)
32.14909,-19.000767,0,正常 (Normal)
31.677456,-14.568832,0,正常 (Normal)
31.659445,-14.613022,0,正常 (Normal)
19.79795,-25.290691,0,正常 (Normal)
20.06506,-25.483387,0,正常 (Normal)
18.909893,-25.520563,0,正常 (Normal)
18.895712,-25.531364,0,正常 (Normal)
18.92446,-25.493097,0,正常 (Normal)
19.000513,-25.536716,0,正常 (Normal)
19.803326,-25.26089,0,正常 (Normal)
31.352184,-12.031603,0,正常 (Normal)
30.106827,-14.717107,0,正常 (Normal)
29.944963,-21.74561,0,正常 (Normal)
31.740225,-19.390848,0,正常 (Normal)
19.248314,-25.502497,0,正常 (Normal)
18.572613,-25.727049,0,正常 (Normal)
19.490747,-25.584005,0,正常 (Normal)
30.577496,-9.0353565,0,正常 (Normal)
30.745947,-8.746927,0,正常 (Normal)
29.99632,-8.758041,0,正常 (Normal)
30.171747,-8.65657,0,正常 (Normal)
18.576307,-25.781065,0,正常 (Normal)
18.360521,-25.652142,0,正常 (Normal)
18.222597,-25.60416,0,正常 (Normal)
18.18131,-25.618032,0,正常 (Normal)
19.714584,-25.28424,0,正常 (Normal)
30.658186,-15.088494,0,正常 (Normal)
31.106512,-12.008615,0,正常 (Normal)
31.111902,-11.952787,0,正常 (Normal)
31.00446,-11.8492775,0,正常 (Normal)
30.994505,-11.842146,0,正常 (Normal)
30.871468,-11.729655,0,正常 (Normal)
30.449991,-14.984512,0,正常 (Normal)
30.558397,-15.025346,0,正常 (Normal)
30.072414,-15.287489,0,正常 (Normal)
29.825432,-15.565283,0,正常 (Normal)
19.130962,-24.743338,0,正常 (Normal)
29.847412,-15.618295,0,正常 (Normal)
29.645477,-15.605258,0,正常 (Normal)
29.293076,-15.614611,0,正常 (Normal)
30.236246,-15.21042,0,正常 (Normal)
29.140192,-21.848135,0,正常 (Normal)
29.734982,-21.89545,0,正常 (Normal)
29.79054,-21.866787,0,正常 (Normal)
30.528778,-15.0572605,0,正常 (Normal)
30.018202,-21.876034,0,正常 (Normal)
31.0055,-14.753181,0,正常 (Normal)
31.021044,-11.968317,0,正常 (Normal)
20.564423,-24.13578,0,正常 (Normal)
20.166092,-24.53354,0,正常 (Normal)
30.99205,-11.913303,0,正常 (Normal)
30.882366,-12.005559,0,正常 (Normal)
29.379942,-8.99012,0,正常 (Normal)
30.264574,-15.144849,0,正常 (Normal)
29.557207,-9.388794,0,正常 (Normal)
28.943169,-9.609827,0,正常 (Normal)
28.753494,-9.61449,0,正常 (Normal)
28.587488,-9.551389,0,正常 (Normal)
29.031786,-9.820075,0,正常 (Normal)
29.016857,-9.772625,0,正常 (Normal)
28.266771,-13.248837,0,正常 (Normal)
28.153269,-13.287964,0,正常 (Normal)
31.087831,-13.395143,0,正常 (Normal)
31.05698,-13.374496,0,正常 (Normal)
31.773287,-16.653364,0,正常 (Normal)
31.77203,-16.690742,0,正常 (Normal)
31.848103,-16.684622,0,正常 (Normal)
30.336685,-16.279337,0,正常 (Normal)
30.220587,-16.202085,0,正常 (Normal)
31.890974,-16.461853,0,正常 (Normal)
17.498207,-25.528618,0,正常 (Normal)
32.128345,-16.152025,0,正常 (Normal)
33.1282,-18.3822,0,正常 (Normal)
19.883337,-25.878283,0,正常 (Normal)
19.10962,-25.58056,0,正常 (Normal)
19.92568,-25.882341,0,正常 (Normal)
19.66783,-25.705782,0,正常 (Normal)
20.047075,-25.915876,0,正常 (Normal)
33.45513,-18.291063,0,正常 (Normal)
33.521206,-18.2205,0,正常 (Normal)
33.627884,-18.066538,0,正常 (Normal)
32.645702,-12.7898855,0,正常 (Normal)
32.00114,-21.422895,0,正常 (Normal)
32.676903,-12.73445,0,正常 (Normal)
31.985565,-21.494661,0,正常 (Normal)
31.689217,-7.4798455,0,正常 (Normal)
19.523634,-26.021929,0,正常 (Normal)
20.885466,-24.188433,0,正常 (Normal)
32.89371,-18.3459,0,正常 (Normal)
31.668766,-7.5435886,0,正常 (Normal)
33.419106,-18.14103,0,正常 (Normal)
31.869837,-7.524115,0,正常 (Normal)
32.612137,-18.245226,0,正常 (Normal)
30.829805,-7.6246824,0,正常 (Normal)
28.252018,-21.922323,0,正常 (Normal)
30.024961,-16.095295,0,正常 (Normal)
17.7654,-25.493792,0,正常 (Normal)
28.205341,-22.001553,0,正常 (Normal)
17.880398,-25.55857,0,正常 (Normal)
17.964884,-25.606728,0,正常 (Normal)
31.67224,-21.68262,0,正常 (Normal)
30.579878,-21.812807,0,正常 (Normal)
31.967186,-21.51322,0,正常 (Normal)
31.030743,-21.569012,0,正常 (Normal)
31.215366,-21.464487,0,正常 (Normal)
31.883478,-14.110889,0,正常 (Normal)
31.088652,-21.959229,0,正常 (Normal)
32.074245,-14.175851,0,正常 (Normal)
31.184792,-21.47385,0,正常 (Normal)
32.116356,-19.455748,0,正常 (Normal)
32.12434,-19.416058,0,正常 (Normal)
32.15685,-19.449364,0,正常 (Normal)
32.225464,-19.454445,0,正常 (Normal)
32.23902,-19.47604,0,正常 (Normal)
32.140804,-19.406408,0,正常 (Normal)
32.215443,-19.190514,0,正常 (Normal)
32.137188,-19.009647,0,正常 (Normal)
32.1804,-19.44812,0,正常 (Normal)
31.018744,-14.717496,0,正常 (Normal)
30.525475,-14.846659,0,正常 (Normal)
30.563179,-14.84241,0,正常 (Normal)
30.591702,-14.87161,0,正常 (Normal)
30.814978,-8.396393,0,正常 (Normal)
30.960247,-18.651394,0,正常 (Normal)
29.789577,-8.734532,0,正常 (Normal)
30.418282,-18.480022,0,正常 (Normal)
28.952621,-9.114975,0,正常 (Normal)
27.30208,-22.662884,0,正常 (Normal)
29.101824,-9.502208,0,正常 (Normal)
27.969353,-22.832628,0,正常 (Normal)
29.25475,-9.494657,0,正常 (Normal)
17.338505,-30.998444,0,正常 (Normal)
17.284208,-30.993286,0,正常 (Normal)
17.090702,-30.913403,0,正常 (Normal)
17.307238,-30.99632,0,正常 (Normal)
17.083502,-30.928337,0,正常 (Normal)
17.030262,-30.925514,0,正常 (Normal)
15.016126,-42.854977,0,正常 (Normal)
14.976219,-42.947655,0,正常 (Normal)
16.29677,-31.370121,0,正常 (Normal)
14.724388,-43.297935,0,正常 (Normal)
13.313592,-47.148876,0,正常 (Normal)
13.827445,-43.474186,0,正常 (Normal)
13.624999,-48.333355,0,正常 (Normal)
14.015635,-46.77999,0,正常 (Normal)
14.399553,-46.939754,0,正常 (Normal)
14.138151,-46.90823,0,正常 (Normal)
14.086329,-35.979477,0,正常 (Normal)
13.856379,-33.94642,0,正常 (Normal)
14.152897,-32.932724,0,正常 (Normal)
14.340077,-32.871063,0,正常 (Normal)
14.380889,-32.795185,0,正常 (Normal)
14.584864,-32.85586,0,正常 (Normal)
15.866094,-37.47124,0,正常 (Normal)
15.667556,-37.14468,0,正常 (Normal)
15.582226,-37.264362,0,正常 (Normal)
15.47784,-37.413326,0,正常 (Normal)
15.40792,-37.426933,0,正常 (Normal)
15.435569,-37.478874,0,正常 (Normal)
14.561202,-36.83241,0,正常 (Normal)
14.454041,-36.413055,0,正常 (Normal)
14.469588,-36.58954,0,正常 (Normal)
14.494698,-36.24887,0,正常 (Normal)
14.520341,-36.21449,0,正常 (Normal)
14.786007,-33.78887,0,正常 (Normal)
14.895653,-33.905643,0,正常 (Normal)
14.92494,-33.977665,0,正常 (Normal)
14.92661,-33.964935,0,正常 (Normal)
14.934875,-34.04899,0,正常 (Normal)
14.6354,-36.285816,0,正常 (Normal)
14.6233225,-36.447445,0,正常 (Normal)
14.606892,-33.317535,0,正常 (Normal)
15.816134,-37.73329,0,正常 (Normal)
14.641488,-36.20635,0,正常 (Normal)
14.441336,-32.61656,0,正常 (Normal)
13.432693,-46.91627,0,正常 (Normal)
14.375102,-46.74571,0,正常 (Normal)
14.233783,-46.879017,0,正常 (Normal)
13.548261,-43.63159,0,正常 (Normal)
13.52771,-43.56966,0,正常 (Normal)
13.563284,-43.640312,0,正常 (Normal)
13.579664,-43.58572,0,正常 (Normal)
14.284774,-32.505592,0,正常 (Normal)
14.648765,-46.364967,0,正常 (Normal)
14.576881,-46.364754,0,正常 (Normal)
14.62488,-46.524757,0,正常 (Normal)
14.528414,-36.173653,0,正常 (Normal)
13.559536,-43.512882,0,正常 (Normal)
13.774158,-43.294987,0,正常 (Normal)
13.592064,-43.433544,0,正常 (Normal)
13.773943,-43.046227,0,正常 (Normal)
15.745631,-45.453484,0,正常 (Normal)
15.789378,-45.430477,0,正常 (Normal)
15.351238,-47.131027,0,正常 (Normal)
16.04502,-36.103172,0,正常 (Normal)
16.226637,-34.732025,0,正常 (Normal)
14.24764,-30.667953,0,正常 (Normal)
15.952301,-34.45387,0,正常 (Normal)
15.946755,-34.392384,0,正常 (Normal)
14.722885,-30.31388,0,正常 (Normal)
14.877106,-30.260042,0,正常 (Normal)
14.393488,-42.335697,0,正常 (Normal)
14.69562,-29.932758,0,正常 (Normal)
14.713447,-29.936821,0,正常 (Normal)
15.037534,-30.212004,0,正常 (Normal)
15.205995,-30.374533,0,正常 (Normal)
15.781378,-30.963446,0,正常 (Normal)
16.005003,-31.25482,0,正常 (Normal)
14.857217,-43.185986,0,正常 (Normal)
15.91107,-31.11611,0,正常 (Normal)
15.906249,-31.11752,0,正常 (Normal)
15.849911,-31.055265,0,正常 (Normal)
14.670289,-42.964016,0,正常 (Normal)
16.277828,-32.67096,0,正常 (Normal)
15.066086,-43.73499,0,正常 (Normal)
15.072782,-43.7731,0,正常 (Normal)
15.803532,-33.614014,0,正常 (Normal)
15.887651,-33.06221,0,正常 (Normal)
15.6537,-33.63372,0,正常 (Normal)
15.782684,-32.906933,0,正常 (Normal)
15.735298,-33.27173,0,正常 (Normal)
15.79391,-33.150402,0,正常 (Normal)
16.150227,-37.04035,0,正常 (Normal)
16.10001,-37.001522,0,正常 (Normal)
16.117367,-36.960503,0,正常 (Normal)
15.925586,-37.014458,0,正常 (Normal)
15.8458605,-37.20272,0,正常 (Normal)
14.785884,-47.16348,0,正常 (Normal)
14.876877,-47.105095,0,正常 (Normal)
14.899646,-47.17438,0,正常 (Normal)
14.699376,-47.40754,0,正常 (Normal)
15.299598,-46.380833,0,正常 (Normal)
14.434048,-36.012802,0,正常 (Normal)
14.449528,-36.07249,0,正常 (Normal)
14.522393,-35.94065,0,正常 (Normal)
14.559444,-35.901276,0,正常 (Normal)
14.637378,-35.84583,0,正常 (Normal)
15.011726,-34.47175,0,正常 (Normal)
14.971924,-34.455883,0,正常 (Normal)
15.255726,-34.04959,0,正常 (Normal)
15.383709,-34.07429,0,正常 (Normal)
14.714462,-31.11283,0,正常 (Normal)
15.559636,-33.91907,0,正常 (Normal)
15.263666,-32.71266,0,正常 (Normal)
15.378176,-32.658035,0,正常 (Normal)
15.549441,-32.651928,0,正常 (Normal)
15.502572,-32.902843,0,正常 (Normal)
15.647631,-33.036877,0,正常 (Normal)
15.967792,-33.88633,0,正常 (Normal)
15.84282,-33.940838,0,正常 (Normal)
14.556187,-46.104504,0,正常 (Normal)
14.34048,-46.45925,0,正常 (Normal)
14.448746,-45.933426,0,正常 (Normal)
14.664666,-45.99147,0,正常 (Normal)
14.7400875,-45.996624,0,正常 (Normal)
14.660244,-46.03384,0,正常 (Normal)
13.474375,-43.445984,0,正常 (Normal)
14.15858,-47.909386,0,正常 (Normal)
13.500363,-43.437695,0,正常 (Normal)
14.160339,-32.346058,0,正常 (Normal)
14.292722,-32.135902,0,正常 (Normal)
14.394447,-32.049812,0,正常 (Normal)
14.686618,-31.774914,0,正常 (Normal)
14.860276,-31.436813,0,正常 (Normal)
15.145109,-31.754093,0,正常 (Normal)
14.612622,-43.31468,0,正常 (Normal)
14.6321945,-43.414265,0,正常 (Normal)
14.464612,-43.507732,0,正常 (Normal)
14.251777,-43.70411,0,正常 (Normal)
15.668241,-37.21953,0,正常 (Normal)
14.543106,-33.0911,0,正常 (Normal)
14.242877,-32.247604,0,正常 (Normal)
15.548272,-37.076157,0,正常 (Normal)
14.730396,-32.63388,0,正常 (Normal)
14.752058,-32.27546,0,正常 (Normal)
13.713767,-46.900112,0,正常 (Normal)
13.453104,-47.311485,0,正常 (Normal)
13.11747,-49.033955,0,正常 (Normal)
13.314865,-49.192173,0,正常 (Normal)
14.601723,-47.783436,0,正常 (Normal)
14.325512,-48.030117,0,正常 (Normal)
13.846797,-48.816154,0,正常 (Normal)
14.692067,-47.88698,0,正常 (Normal)
14.167867,-48.400055,0,正常 (Normal)
14.373111,-36.262188,0,正常 (Normal)
13.987252,-30.682056,0,正常 (Normal)
14.179244,-30.534698,0,正常 (Normal)
15.619783,-32.840805,0,正常 (Normal)
15.680065,-32.851463,0,正常 (Normal)
15.735417,-32.775955,0,正常 (Normal)
15.862253,-33.029995,0,正常 (Normal)
15.863104,-33.03411,0,正常 (Normal)
15.958897,-33.270702,0,正常 (Normal)
15.981678,-33.585567,0,正常 (Normal)
15.957313,-33.610672,0,正常 (Normal)
14.518754,-43.18482,0,正常 (Normal)
14.543004,-43.189716,0,正常 (Normal)
16.013365,-33.704437,0,正常 (Normal)
14.949351,-30.70029,0,正常 (Normal)
15.987949,-33.560947,0,正常 (Normal)
16.011068,-33.601364,0,正常 (Normal)
14.837507,-30.437862,0,正常 (Normal)
14.90841,-30.38136,0,正常 (Normal)
15.023038,-30.447445,0,正常 (Normal)
15.0246,-30.282887,0,正常 (Normal)
16.534971,-35.076214,0,正常 (Normal)
16.501276,-35.537895,0,正常 (Normal)
16.457026,-35.693233,0,正常 (Normal)
16.411646,-35.878223,0,正常 (Normal)
15.606526,-32.574642,0,正常 (Normal)
15.471866,-32.058506,0,正常 (Normal)
15.387029,-31.53338,0,正常 (Normal)
15.2935915,-31.196234,0,正常 (Normal)
15.242134,-30.858126,0,正常 (Normal)
15.940712,-32.157734,0,正常 (Normal)
15.277416,-30.766874,0,正常 (Normal)
15.961236,-32.164356,0,正常 (Normal)
15.2833,-30.831003,0,正常 (Normal)
15.263349,-43.966473,0,正常 (Normal)
14.885864,-43.608635,0,正常 (Normal)
14.799562,-43.75572,0,正常 (Normal)
14.49449,-43.350967,0,正常 (Normal)
15.510412,-33.050343,0,正常 (Normal)
15.478873,-32.803337,0,正常 (Normal)
14.898271,-31.015924,0,正常 (Normal)
16.015503,-33.66631,0,正常 (Normal)
15.18601,-44.62068,0,正常 (Normal)
14.816147,-43.640915,0,正常 (Normal)
14.878451,-43.740864,0,正常 (Normal)
14.806735,-44.02015,0,正常 (Normal)
14.10409,-42.70802,0,正常 (Normal)
14.533735,-30.503883,0,正常 (Normal)
14.456472,-30.265055,0,正常 (Normal)
14.593542,-30.200415,0,正常 (Normal)
14.738216,-30.122475,0,正常 (Normal)
16.346106,-32.910038,0,正常 (Normal)
16.339691,-33.060707,0,正常 (Normal)
16.360716,-33.376434,0,正常 (Normal)
16.259628,-33.49934,0,正常 (Normal)
16.349352,-36.565506,0,正常 (Normal)
14.921087,-45.756588,0,正常 (Normal)
13.799843,-46.83648,0,正常 (Normal)
13.264523,-49.027634,0,正常 (Normal)
13.894851,-48.166874,0,正常 (Normal)
14.715372,-47.07797,0,正常 (Normal)
14.186752,-48.00896,0,正常 (Normal)
14.292147,-48.050194,0,正常 (Normal)
14.101214,-35.618954,0,正常 (Normal)
14.945191,-46.848454,0,正常 (Normal)
14.592418,-46.90718,0,正常 (Normal)
15.223165,-46.460094,0,正常 (Normal)
14.734518,-46.878933,0,正常 (Normal)
15.2752285,-46.400333,0,正常 (Normal)
15.15834,-46.456635,0,正常 (Normal)
14.723118,-45.82964,0,正常 (Normal)
14.614618,-45.98928,0,正常 (Normal)
13.373789,-43.522232,0,正常 (Normal)
14.1041975,-32.329784,0,正常 (Normal)
14.182536,-32.365135,0,正常 (Normal)
14.327828,-32.298164,0,正常 (Normal)
14.0350275,-43.52036,0,正常 (Normal)
14.09026,-44.80168,0,正常 (Normal)
13.949419,-46.68254,0,正常 (Normal)
14.563396,-36.464573,0,正常 (Normal)
14.633229,-37.02862,0,正常 (Normal)
14.643967,-37.060154,0,正常 (Normal)
15.886675,-38.446712,0,正常 (Normal)
14.681498,-37.123913,0,正常 (Normal)
14.548437,-36.98157,0,正常 (Normal)
14.032698,-34.27161,0,正常 (Normal)
14.529664,-36.97232,0,正常 (Normal)
13.696651,-47.38426,0,正常 (Normal)
13.403485,-43.828255,0,正常 (Normal)
13.885379,-48.11226,0,正常 (Normal)
13.626335,-48.450584,0,正常 (Normal)
14.185734,-47.997467,0,正常 (Normal)
14.34118,-47.933292,0,正常 (Normal)
14.157498,-36.21437,0,正常 (Normal)
13.720285,-34.094574,0,正常 (Normal)
13.94584,-34.02953,0,正常 (Normal)
13.340107,-44.06718,0,正常 (Normal)
13.344923,-44.1763,0,正常 (Normal)
13.3941345,-44.110455,0,正常 (Normal)
13.607002,-46.115227,0,正常 (Normal)
13.670097,-46.61692,0,正常 (Normal)
13.842918,-46.93651,0,正常 (Normal)
13.569031,-48.24113,0,正常 (Normal)
13.599673,-48.630318,0,正常 (Normal)
15.457262,-38.076454,0,正常 (Normal)
14.071173,-36.235703,0,正常 (Normal)
14.032363,-36.03612,0,正常 (Normal)
14.060477,-35.929214,0,正常 (Normal)
13.233156,-44.39058,0,正常 (Normal)
13.264887,-44.25361,0,正常 (Normal)
13.515583,-42.962605,0,正常 (Normal)
15.642151,-37.883984,0,正常 (Normal)
14.082512,-32.654984,0,正常 (Normal)
15.709849,-38.03853,0,正常 (Normal)
15.262153,-37.550022,0,正常 (Normal)
15.759113,-38.198624,0,正常 (Normal)
15.385936,-37.716736,0,正常 (Normal)
15.319823,-37.756443,0,正常 (Normal)
15.342747,-37.716946,0,正常 (Normal)
13.951274,-35.657307,0,正常 (Normal)
13.9633255,-35.331337,0,正常 (Normal)
14.366548,-36.38864,0,正常 (Normal)
14.099971,-46.962936,0,正常 (Normal)
14.007008,-46.999813,0,正常 (Normal)
13.5210905,-47.58712,0,正常 (Normal)
13.648706,-48.548656,0,正常 (Normal)
13.602055,-48.901436,0,正常 (Normal)
14.752407,-47.45738,0,正常 (Normal)
13.462009,-49.52143,0,正常 (Normal)
13.777409,-35.56771,0,正常 (Normal)
13.765546,-35.396564,0,正常 (Normal)
13.83178,-34.9742,0,正常 (Normal)
15.502098,-37.79771,0,正常 (Normal)
14.116014,-32.46466,0,正常 (Normal)
15.49275,-37.763443,0,正常 (Normal)
14.4090185,-36.728447,0,正常 (Normal)
14.393924,-36.47523,0,正常 (Normal)
14.424407,-36.60475,0,正常 (Normal)
14.453289,-36.766785,0,正常 (Normal)
14.482017,-36.78563,0,正常 (Normal)
13.276265,-44.331696,0,正常 (Normal)
13.770477,-47.711124,0,正常 (Normal)
